Time,Ch272-274
44:34.7,0.002039813
44:35.7,0.002046448
44:36.7,0.002037746
44:37.7,0.002042793
44:38.7,0.002038425
44:39.7,0.00202828
44:40.7,0.002054018
44:41.7,0.002080275
44:42.7,0.002084731
44:43.7,0.002065321
44:44.7,0.002046879
44:45.7,0.002055217
44:46.7,0.002040265
44:47.7,0.002043226
44:48.7,0.002039327
44:49.7,0.002068353
44:50.7,0.002091375
44:51.7,0.002106435
44:52.7,0.002095828
44:53.7,0.002115625
44:54.7,0.002140624
44:55.7,0.002135667
44:56.7,0.002137002
44:57.7,0.002122928
44:58.7,0.00211145
44:59.7,0.002134118
45:00.7,0.002183965
45:01.7,0.002205244
45:02.6,0.00218618
45:03.6,0.002152583
45:04.6,0.002142933
45:05.6,0.002142662
45:06.6,0.002145368
45:07.6,0.002159052
45:08.6,0.002171609
45:09.6,0.002187245
45:10.6,0.002199397
45:11.6,0.002183689
45:12.6,0.00215931
45:13.6,0.002172542
45:14.6,0.00218146
45:15.6,0.002181674
45:16.6,0.002186338
45:17.6,0.002178274
45:18.6,0.002153857
45:19.6,0.00215336
45:20.6,0.002180719
45:21.6,0.002164031
45:22.6,0.002134583
45:23.6,0.002127428
45:24.6,0.002147686
45:25.6,0.002179571
45:26.6,0.002148648
45:27.6,0.002122675
45:28.6,0.002148732
45:29.6,0.002151224
45:30.6,0.002207255
45:31.6,0.002242189
45:32.6,0.002220125
45:33.6,0.002226667
45:34.6,0.00225582
45:35.6,0.002250009
45:36.6,0.002254267
45:37.6,0.002264839
45:38.6,0.002264697
45:39.6,0.002247246
45:40.6,0.002247987
45:41.6,0.00226536
45:42.6,0.002264153
45:43.6,0.002259241
45:44.6,0.002256478
45:45.6,0.002255393
45:46.6,0.002276575
45:47.6,0.002275405
45:48.6,0.00225819
45:49.6,0.002256224
45:50.6,0.002245041
45:51.6,0.002248148
45:52.6,0.002230833
45:53.6,0.002249548
45:54.6,0.002289165
45:55.6,0.002265817
45:56.6,0.002222857
45:57.6,0.002215358
45:58.6,0.00226347
45:59.6,0.002266413
46:00.6,0.002260954
46:01.6,0.002361036
46:02.6,0.002369624
46:03.5,0.002318477
46:04.5,0.002347265
46:05.5,0.002346871
46:06.5,0.002344244
46:07.5,0.002354727
46:08.5,0.002273585
46:09.5,0.002318302
46:10.5,0.002288294
46:11.5,0.002280168
46:12.5,0.002305094
46:13.5,0.002369128
46:14.5,0.002358066
46:15.5,0.002401053
46:16.5,0.002408424
46:17.5,0.002407984
46:18.5,0.002412927
46:19.5,0.002403483
46:20.5,0.002373526
46:21.5,0.002353972
46:22.5,0.002361413
46:23.5,0.002394048
46:24.5,0.002379122
46:25.5,0.002395072
46:26.5,0.002406276
46:27.5,0.002423897
46:28.5,0.00237688
46:29.5,0.002336878
46:30.5,0.002370157
46:31.5,0.002345854
46:32.5,0.002335543
46:33.5,0.002338205
46:34.5,0.002339368
46:35.5,0.002406834
46:36.5,0.002422417
46:37.5,0.002388199
46:38.5,0.002375899
46:39.5,0.002377702
46:40.5,0.002365146
46:41.5,0.00236019
46:42.5,0.00234962
46:43.5,0.002367436
46:44.5,0.00239023
46:45.5,0.0024339
46:46.5,0.002403007
46:47.5,0.002360588
46:48.5,0.002398421
46:49.5,0.002414412
46:50.5,0.002383417
46:51.5,0.002305658
46:52.5,0.002233759
46:53.5,0.002315353
46:54.5,0
46:55.5,-0.000684769
46:56.5,-0.000588122
46:57.5,-0.00058384
46:58.5,-0.000559985
46:59.5,-0.000564236
47:00.5,-0.00058596
47:01.5,-0.000593509
47:02.5,-0.00061698
47:03.5,-0.000676322
47:04.4,-0.000670661
47:05.4,-0.000678767
47:06.4,-0.000673945
47:07.4,-0.000670866
47:08.4,-0.000694316
47:09.4,-0.000688399
47:10.4,-0.000691311
47:11.4,-0.000673129
47:12.4,-0.000653722
47:13.4,-0.000629267
47:14.4,-0.000648605
47:15.4,-0.00067026
47:16.4,-0.000627495
47:17.4,-0.000651423
47:18.4,-0.000658172
47:19.4,-0.00070159
47:20.4,-0.000691915
47:21.4,-0.000693295
47:22.4,-0.000721581
47:23.4,-0.000677093
47:24.4,-0.000694227
47:25.4,-0.000693667
47:26.4,-0.000693873
47:27.4,-0.00068988
47:28.4,-0.000672545
47:29.4,-0.000678254
47:30.4,-0.000672852
47:31.4,-0.000680343
47:32.4,-0.000692937
47:33.4,-0.000713285
47:34.4,-0.000698483
47:35.4,-0.000712707
47:36.4,-0.000686336
47:37.4,-0.000677198
47:38.4,-0.000662329
47:39.4,-0.00065751
47:40.4,-0.000662691
47:41.4,-0.000662126
47:42.4,-0.000642722
47:43.4,-0.00058238
47:44.4,-0.000588997
47:45.4,-0.000595849
47:46.4,-0.000611137
47:47.4,-0.000578549
47:48.4,-0.000601587
47:49.4,-0.000558651
47:50.4,-0.000537312
47:51.4,-0.000536199
47:52.4,-0.000526637
47:53.4,-0.00055737
47:54.4,-0.000563354
47:55.4,-0.000551446
47:56.4,-0.000570399
47:57.4,-0.000554971
47:58.4,-0.000554418
47:59.4,-0.000578797
48:00.4,-0.000566708
48:01.4,-0.000572373
48:02.4,-0.000588838
48:03.4,-0.00058875
48:04.4,-0.000587303
48:05.3,-0.000604814
48:06.3,-0.000606078
48:07.3,-0.000541204
48:08.3,-0.000524881
48:09.3,-0.000512614
48:10.3,-0.000502651
48:11.3,-0.000503848
48:12.3,-0.000519736
48:13.3,-0.000530609
48:14.3,-0.000534774
48:15.3,-0.000544981
48:16.3,-0.000505245
48:17.3,-0.000525338
48:18.3,-0.000528385
48:19.3,-0.00049185
48:20.3,-0.000473675
48:21.3,-0.000463419
48:22.3,-0.000474279
48:23.3,-0.000441585
48:24.3,-0.00042162
48:25.3,-0.000409817
48:26.3,-0.000417878
48:27.3,-0.000446096
48:28.3,-0.000458742
48:29.3,-0.00045312
48:30.3,-0.000446446
48:31.3,-0.00045413
48:32.3,-0.000446067
48:33.3,-0.000453816
48:34.3,-0.000448305
48:35.3,-0.000444216
48:36.3,-0.000452058
48:37.3,-0.000455286
48:38.3,-0.000449882
48:39.3,-0.000436621
48:40.3,-0.000440873
48:41.3,-0.000457243
48:42.3,-0.000463085
48:43.3,-0.000469738
48:44.3,-0.000458134
48:45.3,-0.00047316
48:46.3,-0.000473002
48:47.3,-0.000452911
48:48.3,-0.000456491
48:49.3,-0.000459424
48:50.3,-0.000454868
48:51.3,-0.000438836
48:52.3,-0.000424614
48:53.3,-0.000438121
48:54.3,-0.000462678
48:55.3,-0.000481743
48:56.3,-0.000487259
48:57.3,-0.000493267
48:58.3,-0.000522781
48:59.3,-0.000526905
49:00.3,-0.000510858
49:01.3,-0.000502198
49:02.3,-0.000524294
49:03.3,-0.00053244
49:04.3,-0.000538464
49:05.3,-0.000547998
49:06.2,-0.000563946
49:07.2,-0.000558735
49:08.2,-0.000540331
49:09.2,-0.000508437
49:10.2,-0.000511181
49:11.2,-0.000545465
49:12.2,-0.000552429
49:13.2,-0.000554303
49:14.2,-0.000553011
49:15.2,-0.000550011
49:16.2,-0.000549208
49:17.2,-0.000544959
49:18.2,-0.000531541
49:19.2,-0.000523982
49:20.2,-0.000556561
49:21.2,-0.000585645
49:22.2,-0.000610932
49:23.2,-0.000585363
49:24.2,-0.000547559
49:25.2,-0.000549426
49:26.2,-0.000557288
49:27.2,-0.000566992
49:28.2,-0.000570012
49:29.2,-0.00054571
49:30.2,-0.000519823
49:31.2,-0.000527085
49:32.2,-0.000534967
49:33.2,-0.000549015
49:34.2,-0.000549803
49:35.2,-0.000543668
49:36.2,-0.000542737
49:37.2,-0.000536541
49:38.2,-0.000535794
49:39.2,-0.000551767
49:40.2,-0.000555575
49:41.2,-0.000552607
49:42.2,-0.000554634
49:43.2,-0.000548662
49:44.2,-0.000550028
49:45.2,-0.000541143
49:46.2,-0.000533362
49:47.2,-0.00053732
49:48.2,-0.000496723
49:49.2,-0.000501665
49:50.2,-0.000527285
49:51.2,-0.000556454
49:52.2,-0.000522463
49:53.2,-0.000485014
49:54.2,-0.000487199
49:55.2,-0.000519938
49:56.2,-0.000516928
49:57.2,-0.000495499
49:58.2,-0.000498014
49:59.2,-0.000448593
50:00.2,-0.000401355
50:01.2,-0.00040561
50:02.2,-0.000406953
50:03.2,-0.00039815
50:04.2,-0.000413667
50:05.2,-0.000395159
50:06.2,-0.000388733
50:07.2,-0.000416364
50:08.1,-0.000427548
50:09.1,-0.000421553
50:10.1,-0.000423867
50:11.1,-0.000431673
50:12.1,-0.000437563
50:13.1,-0.000436945
50:14.1,-0.000415296
50:15.1,-0.000421345
50:16.1,-0.000439267
50:17.1,-0.000405056
50:18.1,-0.000359104
50:19.1,-0.000329801
50:20.1,-0.000325153
50:21.1,-0.000334246
50:22.1,-0.00035567
50:23.1,-0.000371636
50:24.1,-0.000354035
50:25.1,-0.000341041
50:26.1,-0.000348128
50:27.1,-0.000383599
50:28.1,-0.000406716
50:29.1,-0.000399029
50:30.1,-0.000341478
50:31.1,-0.000346988
50:32.1,-0.000304112
50:33.1,-0.000301876
50:34.1,-0.000351791
50:35.1,-0.000305603
50:36.1,-0.000304285
50:37.1,-0.000334349
50:38.1,-0.000353853
50:39.1,-0.00033815
50:40.1,-0.000337556
50:41.1,-0.00035492
50:42.1,-0.000351999
50:43.1,-0.00033426
50:44.1,-0.000334846
50:45.1,-0.000324087
50:46.1,-0.000310229
50:47.1,-0.00030464
50:48.1,-0.000316998
50:49.1,-0.000300642
50:50.1,-0.000261546
50:51.1,-0.000266887
50:52.1,-0.000288854
50:53.1,-0.000290478
50:54.1,-0.00028403
50:55.1,-0.00027455
50:56.1,-0.000278353
50:57.1,-0.00029621
50:58.1,-0.000308774
50:59.1,-0.000304538
51:00.1,-0.000298511
51:01.1,-0.000286336
51:02.1,-0.000278551
51:03.1,-0.000294909
51:04.1,-0.000292537
51:05.1,-0.00029794
51:06.1,-0.000306325
51:07.1,-0.000296457
51:08.1,-0.00028481
51:09.0,-0.000283594
51:10.0,-0.000296767
51:11.0,-0.000322617
51:12.0,-0.00032104
51:13.0,-0.000319071
51:14.0,-0.000315086
51:15.0,-0.000303242
51:16.0,-0.000296149
51:17.0,-0.000309341
51:18.0,-0.000328594
51:19.0,-0.00029837
51:20.0,-0.000278248
51:21.0,-0.000280029
51:22.0,-0.000273966
51:23.0,-0.000263824
51:24.0,-0.000263385
51:25.0,-0.000278279
51:26.0,-0.000285269
51:27.0,-0.000277826
51:28.0,-0.000267089
51:29.0,-0.000253972
51:30.0,-0.000257869
51:31.0,-0.000247667
51:32.0,-0.000251198
51:33.0,-0.000270645
51:34.0,-0.000307931
51:35.0,-0.00030545
51:36.0,-0.000295755
51:37.0,-0.000306497
51:38.0,-0.00030962
51:39.0,-0.000301101
51:40.0,-0.000293778
51:41.0,-0.00030365
51:42.0,-0.000289777
51:43.0,-0.000287512
51:44.0,-0.000292091
51:45.0,-0.000291128
51:46.0,-0.000287976
51:47.0,-0.000279378
51:48.0,-0.00027781
51:49.0,-0.000282671
51:50.0,-0.000304201
51:51.0,-0.000317136
51:52.0,-0.000311849
51:53.0,-0.000304655
51:54.0,-0.000295581
51:55.0,-0.000292503
51:56.0,-0.000276711
51:57.0,-0.000276851
51:58.0,-0.000284959
51:59.0,-0.000294852
52:00.0,-0.000294209
52:01.0,-0.000288783
52:02.0,-0.000282902
52:03.0,-0.000288109
52:04.0,-0.000292446
52:05.0,-0.000287933
52:06.0,-0.00028971
52:07.0,-0.000299004
52:08.0,-0.000300858
52:09.0,-0.000297036
52:09.9,-0.000292172
52:10.9,-0.000293362
52:11.9,-0.000286396
52:12.9,-0.000285308
52:13.9,-0.000289883
52:14.9,-0.000302095
52:15.9,-0.000301251
52:16.9,-0.000294031
52:17.9,-0.000282908
52:18.9,-0.000284978
52:19.9,-0.000282401
52:20.9,-0.000281295
52:21.9,-0.000271046
52:22.9,-0.000279737
52:23.9,-0.000288881
52:24.9,-0.000300205
52:25.9,-0.000311018
52:26.9,-0.000309932
52:27.9,-0.000302573
52:28.9,-0.000300735
52:29.9,-0.000293279
52:30.9,-0.000290361
52:31.9,-0.000279058
52:32.9,-0.000282399
52:33.9,-0.000259082
52:34.9,-0.000256158
52:35.9,-0.000260143
52:36.9,-0.000258816
52:37.9,-0.000269596
52:38.9,-0.000263187
52:39.9,-0.000257008
52:40.9,-0.000239613
52:41.9,-0.000211132
52:42.9,-0.000225615
52:43.9,-0.000235521
52:44.9,-0.000233902
52:45.9,-0.000217525
52:46.9,-0.000221127
52:47.9,-0.000227548
52:48.9,-0.000225704
52:49.9,-0.000217899
52:50.9,-0.000217321
52:51.9,-0.000221645
52:52.9,-0.000226606
52:53.9,-0.00021373
52:54.9,-0.000188784
52:55.9,-0.000189856
52:56.9,-0.000207887
52:57.9,-0.000230387
52:58.9,-0.000240726
52:59.9,-0.000233517
53:00.9,-0.000235825
53:01.9,-0.00022682
53:02.9,-0.000217712
53:03.9,-0.000216919
53:04.9,-0.000210097
53:05.9,-0.000213991
53:06.9,-0.000222242
53:07.9,-0.000239113
53:08.9,-0.00025072
53:09.9,-0.000249859
53:10.8,-0.00023391
53:11.8,-0.000225018
53:12.8,-0.000234756
53:13.8,-0.000236778
53:14.8,-0.000226166
53:15.8,-0.000229381
53:16.8,-0.000225566
53:17.8,-0.000239358
53:18.8,-0.000246316
53:19.8,-0.000238715
53:20.8,-0.000234416
53:21.8,-0.000238216
53:22.8,-0.000241729
53:23.8,-0.000239325
53:24.8,-0.000232561
53:25.8,-0.000235455
53:26.8,-0.000238357
53:27.8,-0.000244397
53:28.8,-0.00027956
53:29.8,-0.000261749
53:30.8,-0.000246864
53:31.8,-0.000270221
53:32.8,-0.00028998
53:33.8,-0.000283237
53:34.8,-0.00027649
53:35.8,-0.000279639
53:36.8,-0.000295588
53:37.8,-0.000311841
53:38.8,-0.000339105
53:39.8,-0.000338313
53:40.8,-0.000363566
53:41.8,-0.000338816
53:42.8,-0.000349069
53:43.8,-0.000362648
53:44.8,-0.000354818
53:45.8,-0.000366657
53:46.8,-0.000384354
53:47.8,-0.000375043
53:48.8,-0.000355641
53:49.8,-0.000351293
53:50.8,-0.000359562
53:51.8,-0.000351088
53:52.8,-0.000347493
53:53.8,-0.000359599
53:54.8,-0.000369438
53:55.8,-0.000354885
53:56.8,-0.000352951
53:57.8,-0.000366339
53:58.8,-0.000374895
53:59.8,-0.000370893
54:00.8,-0.00036513
54:01.8,-0.00035766
54:02.8,-0.000355817
54:03.8,-0.000363692
54:04.8,-0.000365692
54:05.8,-0.000364563
54:06.8,-0.000358079
54:07.8,-0.000351623
54:08.8,-0.000341641
54:09.8,-0.000337124
54:10.8,-0.000341078
54:11.7,-0.000348197
54:12.7,-0.000354493
54:13.7,-0.000349257
54:14.7,-0.000337323
54:15.7,-0.000335559
54:16.7,-0.000333821
54:17.7,-0.000342107
54:18.7,-0.000351501
54:19.7,-0.00035444
54:20.7,-0.000353855
54:21.7,-0.000369399
54:22.7,-0.000372358
54:23.7,-0.000353699
54:24.7,-0.000359718
54:25.7,-0.000355505
54:26.7,-0.000340795
54:27.7,-0.000296113
54:28.7,-0.000289683
54:29.7,-0.00033358
54:30.7,-0.000315845
54:31.7,-0.000292198
54:32.7,-0.000314741
54:33.7,-0.000316511
54:34.7,-0.000273901
54:35.7,-0.000293374
54:36.7,-0.000296863
54:37.7,-0.000296842
54:38.7,-0.000280779
54:39.7,-0.000311626
54:40.7,-0.000349406
54:41.7,-0.000311973
54:42.7,-0.000272762
54:43.7,-0.000289014
54:44.7,-0.00030777
54:45.7,-0.000320319
54:46.7,-0.000338779
54:47.7,-0.000322746
54:48.7,-0.000288475
54:49.7,-0.000271072
54:50.7,-0.000264469
54:51.7,-0.000252437
54:52.7,-0.000266821
54:53.7,-0.000290831
54:54.7,-0.0002933
54:55.7,-0.000296131
54:56.7,-0.000301533
54:57.7,-0.000320284
54:58.7,-0.000318246
54:59.7,-0.000321738
55:00.7,-0.000308477
55:01.7,-0.000294256
55:02.7,-0.000295872
55:03.7,-0.000304626
55:04.7,-0.000314645
55:05.7,-0.00030825
55:06.7,-0.000318984
55:07.7,-0.000293574
55:08.7,-0.000297973
55:09.7,-0.000315775
55:10.7,-0.00031882
55:11.7,-0.000314583
55:12.6,-0.000317649
55:13.6,-0.000314747
55:14.6,-0.000315806
55:15.6,-0.000318798
55:16.6,-0.000317339
55:17.6,-0.00031216
55:18.6,-0.000308232
55:19.6,-0.000318551
55:20.6,-0.000330556
55:21.6,-0.000288291
55:22.6,-0.000283923
55:23.6,-0.000316654
55:24.6,-0.000292374
55:25.6,-0.000277207
55:26.6,-0.000252875
55:27.6,-0.000244148
55:28.6,-0.000217822
55:29.6,-0.000197716
55:30.6,-0.000209467
55:31.6,-0.000230975
55:32.6,-0.00022443
55:33.6,-0.000215849
55:34.6,-0.000227056
55:35.6,-0.000232234
55:36.6,-0.000226814
55:37.6,-0.000199262
55:38.6,-0.000186856
55:39.6,-0.000196638
55:40.6,-0.000208285
55:41.6,-0.000210722
55:42.6,-0.000209669
55:43.6,-0.00021531
55:44.6,-0.00022458
55:45.6,-0.000220736
55:46.6,-0.000213741
55:47.6,-0.000222047
55:48.6,-0.00021409
55:49.6,-0.000217644
55:50.6,-0.000200335
55:51.6,-0.000188989
55:52.6,-0.000194655
55:53.6,-0.000211966
55:54.6,-0.00020789
55:55.6,-0.000202874
55:56.6,-0.000243058
55:57.6,-0.00025526
55:58.6,-0.000217514
55:59.6,-0.000205398
56:00.6,-0.000231865
56:01.6,-0.000242722
56:02.6,-0.000239257
56:03.6,-0.000231816
56:04.6,-0.000219368
56:05.6,-0.000236325
56:06.6,-0.000232759
56:07.6,-0.000214958
56:08.6,-0.000199214
56:09.6,-0.000188935
56:10.6,-0.000177561
56:11.6,-0.000174238
56:12.6,-0.000185743
56:13.5,-0.000192647
56:14.5,-0.000194929
56:15.5,-0.00020569
56:16.5,-0.000208518
56:17.5,-0.00017564
56:18.5,-0.000165437
56:19.5,-0.000197606
56:20.5,-0.00022281
56:21.5,-0.000229719
56:22.5,-0.000208708
56:23.5,-0.000201147
56:24.5,-0.000213871
56:25.5,-0.000197461
56:26.5,-0.000198327
56:27.5,-0.000217492
56:28.5,-0.000223257
56:29.5,-0.000201869
56:30.5,-0.000189454
56:31.5,-0.000189524
56:32.5,-0.000187998
56:33.5,-0.000203061
56:34.5,-0.000210385
56:35.5,-0.000205547
56:36.5,-0.000198365
56:37.5,-0.000192012
56:38.5,-0.000202269
56:39.5,-0.000206613
56:40.5,-0.000221965
56:41.5,-0.000206549
56:42.5,-0.000186594
56:43.5,-0.000202226
56:44.5,-0.000211109
56:45.5,-0.000225009
56:46.5,-0.000232163
56:47.5,-0.000184224
56:48.5,-0.000191595
56:49.5,-0.000213194
56:50.5,-0.000225661
56:51.5,-0.000230307
56:52.5,-0.000231526
56:53.5,-0.000226551
56:54.5,0
56:55.5,0.00055391
56:56.5,0.000513123
56:57.5,0.000521749
56:58.5,0.000519342
56:59.5,0.000505495
57:00.5,0.000481855
57:01.5,0.000460677
57:02.5,0.000476536
57:03.5,0.000498484
57:04.5,0.000505471
57:05.5,0.000522823
57:06.5,0.000532206
57:07.5,0.000522879
57:08.5,0.000532775
57:09.5,0.000522869
57:10.5,0.000497112
57:11.5,0.000470945
57:12.5,0.000440287
57:13.5,0.000460613
57:14.4,0.000496741
57:15.4,0.000538946
57:16.4,0.000513905
57:17.4,0.00049739
57:18.4,0.000506044
57:19.4,0.000515106
57:20.4,0.000484749
57:21.4,0.000449262
57:22.4,0.000456914
57:23.4,0.000472937
57:24.4,0.000457566
57:25.4,0.000413262
57:26.4,0.000413579
57:27.4,0.000417951
57:28.4,0.000399817
57:29.4,0.000389704
57:30.4,0.000396026
57:31.4,0.00038848
57:32.4,0.000379155
57:33.4,0.000379922
57:34.4,0.000392197
57:35.4,0.000380201
57:36.4,0.00039076
57:37.4,0.000390118
57:38.4,0.000390393
57:39.4,0.000322816
57:40.4,0.000304648
57:41.4,0.000317241
57:42.4,0.000326459
57:43.4,0.000344627
57:44.4,0.000346566
57:45.4,0.000345043
57:46.4,0.000343556
57:47.4,0.000341765
57:48.4,0.000339055
57:49.4,0.000344699
57:50.4,0.00034999
57:51.4,0.000361904
57:52.4,0.000391331
57:53.4,0.000400357
57:54.4,0.000402168
57:55.4,0.000414755
57:56.4,0.000414634
57:57.4,0.000399502
57:58.4,0.000399116
57:59.4,0.000437754
58:00.4,0.000439117
58:01.4,0.000378181
58:02.4,0.000363751
58:03.4,0.000400551
58:04.4,0.000406332
58:05.4,0.000405536
58:06.4,0.000394694
58:07.4,0.000373102
58:08.4,0.000382737
58:09.4,0.000375716
58:10.4,0.000382166
58:11.4,0.000384206
58:12.4,0.000383854
58:13.4,0.00037913
58:14.4,0.000429913
58:15.4,0.000442562
58:16.3,0.000470908
58:17.3,0.000482447
58:18.3,0.000442995
58:19.3,0.000462694
58:20.3,0.000487855
58:21.3,0.000433706
58:22.3,0.000424835
58:23.3,0.00043512
58:24.3,0.00043956
58:25.3,0.000435601
58:26.3,0.000415681
58:27.3,0.000405956
58:28.3,0.000414067
58:29.3,0.000442203
58:30.3,0.000477408
58:31.3,0.000478392
58:32.3,0.000450403
58:33.3,0.000429529
58:34.3,0.000441637
58:35.3,0.00045192
58:36.3,0.000388061
58:37.3,0.000441938
58:38.3,0.000486141
58:39.3,0.000468022
58:40.3,0.000512156
58:41.3,0.000519822
58:42.3,0.000447654
58:43.3,0.000419967
58:44.3,0.000421522
58:45.3,0.000429262
58:46.3,0.000439595
58:47.3,0.000434201
58:48.3,0.000415214
58:49.3,0.000412749
58:50.3,0.000436629
58:51.3,0.000420883
58:52.3,0.000414399
58:53.3,0.000419139
58:54.3,0.000429412
58:55.3,0.000443561
58:56.3,0.000439356
58:57.3,0.000392911
58:58.3,0.000431351
58:59.3,0.000401058
59:00.3,0.000413551
59:01.3,0.000446627
59:02.3,0.000412156
59:03.3,0.000402723
59:04.3,0.000419884
59:05.3,0.0004259
59:06.3,0.000421668
59:07.3,0.000417919
59:08.3,0.000399272
59:09.3,0.000409655
59:10.3,0.000406002
59:11.3,0.000422566
59:12.3,0.000435567
59:13.3,0.000433936
59:14.3,0.000420843
59:15.3,0.000438697
59:16.3,0.000452539
59:17.2,0.000446404
59:18.2,0.000406468
59:19.2,0.000393468
59:20.2,0.000399704
59:21.2,0.000415882
59:22.2,0.000403883
59:23.2,0.000390453
59:24.2,0.0004021
59:25.2,0.000395379
59:26.2,0.000391814
59:27.2,0.000404137
59:28.2,0.000410676
59:29.2,0.000410185
59:30.2,0.000402259
59:31.2,0.000404039
59:32.2,0.000401103
59:33.2,0.000408917
59:34.2,0.000411935
59:35.2,0.000419944
59:36.2,0.00040813
59:37.2,0.000406722
59:38.2,0.000392434
59:39.2,0.000392588
59:40.2,0.000374582
59:41.2,0.000369869
59:42.2,0.000368976
59:43.2,0.000380857
59:44.2,0.000386165
59:45.2,0.000401848
59:46.2,0.0003921
59:47.2,0.000365734
59:48.2,0.000379249
59:49.2,0.000398772
59:50.2,0.000397586
59:51.2,0.000381709
59:52.2,0.000371203
59:53.2,0.000367039
59:54.2,0.00038432
59:55.2,0.000373496
59:56.2,0.000375461
59:57.2,0.000387023
59:58.2,0.000376835
59:59.2,0.000360839
00:00.2,0.000391155
00:01.2,0.000403572
00:02.2,0.000398664
00:03.2,0.000396692
00:04.2,0.000383836
00:05.2,0.000376293
00:06.2,0.000394121
00:07.2,0.000373147
00:08.2,0.000341737
00:09.2,0.000351899
00:10.2,0.000345699
00:11.2,0.000358129
00:12.2,0.000340765
00:13.2,0.000315568
00:14.2,0.000319906
00:15.2,0.000318417
00:16.2,0.000322413
00:17.2,0.000325661
00:18.1,0.00032872
00:19.1,0.000328556
00:20.1,0.00033672
00:21.1,0.000335397
00:22.1,0.000317042
00:23.1,0.000319737
00:24.1,0.000334058
00:25.1,0.000350543
00:26.1,0.000331554
00:27.1,0.00030764
00:28.1,0.000318066
00:29.1,0.000354277
00:30.1,0.000361408
00:31.1,0.000346273
00:32.1,0.000349208
00:33.1,0.000351601
00:34.1,0.000350788
00:35.1,0.000353722
00:36.1,0.000362617
00:37.1,0.000368694
00:38.1,0.000361166
00:39.1,0.000352423
00:40.1,0.000347142
00:41.1,0.000343599
00:42.1,0.000351825
00:43.1,0.00035581
00:44.1,0.000358105
00:45.1,0.000365856
00:46.1,0.000356541
00:47.1,0.000349576
00:48.1,0.000340729
00:49.1,0.000346445
00:50.1,0.000357544
00:51.1,0.000360557
00:52.1,0.000353371
00:53.1,0.000363637
00:54.1,0.000354943
00:55.1,0.000341185
00:56.1,0.000348236
00:57.1,0.000357201
00:58.1,0.000376925
00:59.1,0.000365856
01:00.1,0.00037622
01:01.1,0.000368949
01:02.1,0.000334553
01:03.1,0.000293137
01:04.1,0.000282985
01:05.1,0.000299323
01:06.1,0.000302215
01:07.1,0.000293267
01:08.1,0.000271293
01:09.1,0.000252047
01:10.1,0.00025958
01:11.1,0.000289513
01:12.1,0.00029882
01:13.1,0.000300675
01:14.1,0.000293101
01:15.1,0.000299315
01:16.1,0.000298526
01:17.1,0.000296965
01:18.1,0.00029896
01:19.0,0.000294107
01:20.0,0.000294446
01:21.0,0.000283528
01:22.0,0.000277022
01:23.0,0.000277094
01:24.0,0.000288991
01:25.0,0.000307622
01:26.0,0.000290618
01:27.0,0.000294847
01:28.0,0.000291334
01:29.0,0.000302069
01:30.0,0.000314193
01:31.0,0.000320228
01:32.0,0.000324119
01:33.0,0.000324051
01:34.0,0.000337625
01:35.0,0.000341721
01:36.0,0.000338183
01:37.0,0.000341278
01:38.0,0.000337586
01:39.0,0.000344995
01:40.0,0.000348018
01:41.0,0.00034201
01:42.0,0.000337793
01:43.0,0.000338413
01:44.0,0.000346853
01:45.0,0.000335491
01:46.0,0.000334636
01:47.0,0.000334247
01:48.0,0.000342609
01:49.0,0.000335303
01:50.0,0.000337367
01:51.0,0.000344076
01:52.0,0.000344956
01:53.0,0.000346661
01:54.0,0.000340707
01:55.0,0.000328085
01:56.0,0.000333354
01:57.0,0.000340064
01:58.0,0.000339943
01:59.0,0.000338294
02:00.0,0.000338052
02:01.0,0.000345874
02:02.0,0.000346947
02:03.0,0.000345359
02:04.0,0.000339304
02:05.0,0.000340282
02:06.0,0.000337816
02:07.0,0.000335062
02:08.0,0.000331295
02:09.0,0.000316163
02:10.0,0.000297814
02:11.0,0.000311511
02:12.0,0.00031172
02:13.0,0.000304166
02:14.0,0.000299883
02:15.0,0.000294622
02:16.0,0.000294628
02:17.0,0.000294028
02:18.0,0.000296862
02:19.0,0.000299047
02:19.9,0.000301389
02:20.9,0.000306075
02:21.9,0.000307789
02:22.9,0.000306889
02:23.9,0.000301754
02:24.9,0.000301868
02:25.9,0.000298082
02:26.9,0.000295115
02:27.9,0.00029868
02:28.9,0.000293208
02:29.9,0.000299379
02:30.9,0.000307031
02:31.9,0.000303891
02:32.9,0.000303641
02:33.9,0.000316882
02:34.9,0.00032737
02:35.9,0.000321286
02:36.9,0.000299239
02:37.9,0.000299495
02:38.9,0.000289915
02:39.9,0.000275904
02:40.9,0.000272197
02:41.9,0.000268841
02:42.9,0.000269186
02:43.9,0.00027382
02:44.9,0.000268101
02:45.9,0.0002692
02:46.9,0.000275882
02:47.9,0.00026
02:48.9,0.000276878
02:49.9,0.000286443
02:50.9,0.000271361
02:51.9,0.000294926
02:52.9,0.000286756
02:53.9,0.00027584
02:54.9,0.000268729
02:55.9,0.000281684
02:56.9,0.000287089
02:57.9,0.000291889
02:58.9,0.000282826
02:59.9,0.000275355
03:00.9,0.00026946
03:01.9,0.000268052
03:02.9,0.000272246
03:03.9,0.000279251
03:04.9,0.000287317
03:05.9,0.000281037
03:06.9,0.000283767
03:07.9,0.000291849
