VWC,H4,MS,PWP,H4
,,,02:49.0,0.15692
,,,02:50.0,0.15665
,,,02:51.0,0.15632
,,,02:52.0,0.15661
,,,02:53.0,0.15688
,,,02:54.0,0.15706
,,,02:55.0,0.15648
,,,02:56.0,0.15672
,,,02:57.0,0.15718
,,,02:58.0,0.15691
,,,02:59.0,0.15681
,,,03:00.0,0.15655
,,,03:01.0,0.15697
,,,03:02.0,0.15715
,,,03:03.0,0.15742
,,,03:04.0,0.15741
,,,03:05.0,0.15727
,,,03:06.0,0.15764
,,,03:07.0,0.15794
,,,03:08.0,0.158
,,,03:09.0,0.15778
,,,03:10.0,0.15819
,,,03:11.0,0.15806
,,,03:12.0,0.15805
,,,03:13.0,0.15826
,,,03:14.0,0.1586
,,,03:15.0,0.1588
,,,03:16.0,0.15878
,,,03:17.0,0.15897
,,,03:18.0,0.15959
,,,03:19.0,0.15922
,,,03:20.0,0.15951
,,,03:21.0,0.15911
,,,03:22.0,0.1595
,,,03:23.0,0.15981
,,,03:24.0,0.15933
,,,03:25.0,0.15928
,,,03:26.0,0.15935
,,,03:27.0,0.15922
,,,03:28.0,0.15919
,,,03:29.0,0.1594
,,,03:30.0,0.15933
,,,03:31.0,0.15925
,,,03:32.0,0.15892
,,,03:33.0,0.15914
,,,03:34.0,0.15956
,,,03:35.0,0.15941
,,,03:36.0,0.15957
,,,03:37.0,0.15966
,,,03:38.0,0.15935
,,,03:39.0,0.15958
,,,03:40.0,0.15943
,,,03:41.0,0.1599
,,,03:42.0,0.15972
,,,03:43.0,0.15991
,,,03:44.0,0.15996
,,,03:45.0,0.16003
,,,03:46.0,0.16005
,,,03:47.0,0.15978
,,,03:48.0,0.16001
,,,03:49.0,0.16016
,,,03:50.0,0.16048
,,,03:51.0,0.16054
,,,03:52.0,0.16036
,,,03:53.0,0.16057
,,,03:54.0,0.16071
,,,03:55.0,0.16067
,,,03:56.0,0.16052
,,,03:57.0,0.1606
,,,03:58.0,0.16045
,,,03:59.0,0.16051
,,,04:00.0,0.1604
,,,04:01.0,0.16028
,,,04:02.0,0.16031
,,,04:03.0,0.16031
,,,04:04.0,0.16003
,,,04:05.0,0.16005
,,,04:06.0,0.15965
,,,04:07.0,0.1598
,,,04:08.0,0.15968
,,,04:09.0,0.15984
,,,04:10.0,0.1594
,,,04:11.0,0.15915
,,,04:12.0,0.15943
,,,04:13.0,0.15929
,,,04:14.0,0.15947
,,,04:15.0,0.15934
,,,04:16.0,0.15927
,,,04:17.0,0.15923
,,,04:18.0,0.15915
,,,04:19.0,0.1595
,,,04:20.0,0.15978
,,,04:21.0,0.15939
,,,04:22.0,0.15905
,,,04:23.0,0.15926
,,,04:24.0,0.15948
,,,04:25.0,0.15909
,,,04:26.0,0.15913
,,,04:27.0,0.15888
,,,04:28.0,0.15815
,,,04:29.0,0.15857
,,,04:30.0,0.15856
,,,04:31.0,0.15908
,,,04:32.0,0.15926
,,,04:33.0,0.1594
,,,04:34.0,0.15914
,,,04:35.0,0.15915
,,,04:36.0,0.15914
,,,04:37.0,0.15925
,,,04:38.0,0.15926
,,,04:39.0,0.15875
,,,04:40.0,0.1591
,,,04:41.0,0.1595
,,,04:42.0,0.15939
,,,04:43.0,0.1593
,,,04:44.0,0.15968
,,,04:45.0,0.15967
,,,04:46.0,0.15967
,,,04:47.0,0.15992
,,,04:48.0,0.15924
,,,04:49.0,0.15989
,,,04:50.0,0.16008
,,,04:51.0,0.16005
,,,04:52.0,0.16007
,,,04:53.0,0.15999
,,,04:54.0,0.15955
,,,04:55.0,0.15963
,,,04:56.0,0.15939
,,,04:57.0,0.15952
,,,04:58.0,0.16049
,,,04:59.0,0.16013
,,,05:00.0,0.16075
,,,05:01.0,0.16073
,,,05:02.0,0.16036
,,,05:03.0,0.16014
,,,05:04.0,0.16039
,,,05:05.0,0.16038
,,,05:06.0,0.15994
,,,05:07.0,0.16028
,,,05:08.0,0.16019
,,,05:09.0,0.15987
,,,05:10.0,0.15982
,,,05:11.0,0.16008
,,,05:12.0,0.16022
,,,05:13.0,0.16034
,,,05:14.0,0.16045
,,,05:15.0,0.16018
,,,05:16.0,0.16059
,,,05:17.0,0.16075
,,,05:18.0,0.16043
,,,05:19.0,0.16108
,,,05:20.0,0.16097
,,,05:21.0,0.16089
,,,05:22.0,0.16123
,,,05:23.0,0.16084
,,,05:24.0,0.16046
,,,05:25.0,0.16076
,,,05:26.0,0.16059
,,,05:27.0,0.16078
,,,05:28.0,0.16064
,,,05:29.0,0.16032
,,,05:30.0,0.16042
,,,05:31.0,0.16065
,,,05:32.0,0.16024
,,,05:33.0,0.16064
,,,05:34.0,0.16084
,,,05:35.0,0.16046
,,,05:36.0,0.16077
,,,05:37.0,0.16064
,,,05:38.0,0.16063
,,,05:39.0,0.16057
,,,05:40.0,0.16037
,,,05:41.0,0.16037
,,,05:42.0,0.16041
,,,05:43.0,0.1599
,,,05:44.0,0.1603
,,,05:45.0,0.16017
,,,05:46.0,0.16071
,,,05:47.0,0.16076
,,,05:48.0,0.16076
,,,05:49.0,0.16122
,,,05:50.0,0.1611
,,,05:51.0,0.1609
,,,05:52.0,0.16054
,,,05:53.0,0.16083
,,,05:54.0,0.16016
,,,05:55.0,0.16
,,,05:56.0,0.16054
,,,05:57.0,0.16026
,,,05:58.0,0.16027
,,,05:59.0,0.15984
,,,06:00.0,0.16017
,,,06:01.0,0.15998
,,,06:02.0,0.16013
,,,06:03.0,0.16004
,,,06:04.0,0.15976
,,,06:05.0,0.15984
,,,06:06.0,0.16
,,,06:07.0,0.16041
,,,06:08.0,0.16028
,,,06:09.0,0.15996
,,,06:10.0,0.16017
,,,06:11.0,0.16063
,,,06:12.0,0.16028
,,,06:13.0,0.16035
,,,06:14.0,0.16073
,,,06:15.0,0.16104
,,,06:16.0,0.16132
,,,06:17.0,0.16097
,,,06:18.0,0.16091
,,,06:19.0,0.16068
,,,06:20.0,0.16055
,,,06:21.0,0.16074
,,,06:22.0,0.16086
,,,06:23.0,0.16081
,,,06:24.0,0.16084
,,,06:25.0,0.1606
,,,06:26.0,0.16014
,,,06:27.0,0.16033
,,,06:28.0,0.16043
,,,06:29.0,0.16007
,,,06:30.0,0.16004
,,,06:31.0,0.16005
,,,06:32.0,0.15976
,,,06:33.0,0.15954
,,,06:34.0,0.15928
,,,06:35.0,0.15947
,,,06:36.0,0.15967
,,,06:37.0,0.15978
,,,06:38.0,0.16031
,,,06:39.0,0.16058
,,,06:40.0,0.16105
,,,06:41.0,0.16123
,,,06:42.0,0.16071
,,,06:43.0,0.16095
,,,06:44.0,0.16131
,,,06:45.0,0.16108
,,,06:46.0,0.16096
,,,06:47.0,0.16099
,,,06:48.0,0.16127
,,,06:49.0,0.16117
,,,06:50.0,0.16068
,,,06:51.0,0.16066
,,,06:52.0,0.16096
,,,06:53.0,0.16084
,,,06:54.0,0.16089
,,,06:55.0,0.16101
,,,06:56.0,0.16081
,,,06:57.0,0.16037
,,,06:58.0,0.16009
,,,06:59.0,0.15996
,,,07:00.0,0.1601
,,,07:01.0,0.15974
,,,07:02.0,0.15995
,,,07:03.0,0.15982
,,,07:04.0,0.15977
,,,07:05.0,0.16017
,,,07:06.0,0.16055
,,,07:07.0,0.16076
,,,07:08.0,0.16113
,,,07:09.0,0.16126
,,,07:10.0,0.16098
,,,07:11.0,0.16108
,,,07:12.0,0.16082
,,,07:13.0,0.16047
,,,07:14.0,0.16062
,,,07:15.0,0.16059
,,,07:16.0,0.16047
,,,07:17.0,0.16005
,,,07:18.0,0.16032
,,,07:19.0,0.16047
,,,07:20.0,0.1604
,,,07:21.0,0.15984
,,,07:22.0,0.16012
,,,07:23.0,0.15993
,,,07:24.0,0.16012
,,,07:25.0,0.16024
,,,07:26.0,0.16024
,,,07:27.0,0.16017
,,,07:28.0,0.16015
,,,07:29.0,0.15967
,,,07:30.0,0.15979
,,,07:31.0,0.1602
,,,07:32.0,0.16054
,,,07:33.0,0.16051
,,,07:34.0,0.16051
,,,07:35.0,0.15985
,,,07:36.0,0.16036
,,,07:37.0,0.16027
,,,07:38.0,0.16015
,,,07:39.0,0.16024
,,,07:40.0,0.1603
,,,07:41.0,0.16041
,,,07:42.0,0.16029
,,,07:43.0,0.16069
,,,07:44.0,0.16115
,,,07:45.0,0.16138
,,,07:46.0,0.16065
,,,07:47.0,0.16065
,,,07:48.0,0.16059
,,,07:49.0,0.16008
,,,07:50.0,0.15951
,,,07:51.0,0.15974
,,,07:52.0,0.15927
,,,07:53.0,0.15921
,,,07:54.0,0.15955
,,,07:55.0,0.15994
,,,07:56.0,0.15999
,,,07:57.0,0.1599
,,,07:58.0,0.15922
,,,07:59.0,0.15841
,,,08:00.0,0.15827
,,,08:01.0,0.15839
,,,08:02.0,0.15852
,,,08:03.0,0.15895
,,,08:04.0,0.16006
,,,08:05.0,0.16006
,,,08:06.0,0.16045
,,,08:07.0,0.15995
,,,08:08.0,0.15927
,,,08:09.0,0.15928
,,,08:10.0,0.15948
,,,08:11.0,0.16039
,,,08:12.0,0.16097
,,,08:13.0,0.16059
,,,08:14.0,0.16081
,,,08:15.0,0.1611
,,,08:16.0,0.16112
,,,08:17.0,0.16043
,,,08:18.0,0.16035
,,,08:19.0,0.15984
,,,08:20.0,0.15999
,,,08:21.0,0.15931
,,,08:22.0,0.15896
,,,08:23.0,0.15985
,,,08:24.0,0.15955
,,,08:25.0,0.16018
,,,08:26.0,0.16009
,,,08:27.0,0.16073
,,,08:28.0,0.16047
,,,08:29.0,0.16091
,,,08:30.0,0.16066
,,,08:31.0,0.16017
,,,08:32.0,0.16005
,,,08:33.0,0.15873
,,,08:34.0,0.1581
,,,08:35.0,0.15779
,,,08:36.0,0.15719
,,,08:37.0,0.15677
,,,08:38.0,0.15679
,,,08:39.0,0.15782
,,,08:40.0,0.1579
,,,08:41.0,0.15848
,,,08:42.0,0.15905
,,,08:43.0,0.16016
,,,08:44.0,0.16209
,,,08:45.0,0.16303
,,,08:46.0,0.1638
,,,08:47.0,0.16394
,,,08:48.0,0.16426
,,,08:49.0,0.16441
,,,08:50.0,0.16405
,,,08:51.0,0.16362
,,,08:52.0,0.16359
,,,08:53.0,0.16313
,,,08:54.0,0.16347
,,,08:55.0,0.16296
,,,08:56.0,0.16276
,,,08:57.0,0.16292
,,,08:58.0,0.16234
,,,08:59.0,0.16226
,,,09:00.0,0.1619
,,,09:01.0,0.16163
,,,09:02.0,0.16089
,,,09:03.0,0.16093
,,,09:04.0,0.16086
,,,09:05.0,0.16117
,,,09:06.0,0.1613
,,,09:07.0,0.16126
,,,09:08.0,0.16142
,,,09:09.0,0.16157
,,,09:10.0,0.16218
,,,09:11.0,0.16298
,,,09:12.0,0.1632
,,,09:13.0,0.16381
,,,09:14.0,0.16398
,,,09:15.0,0.16397
,,,09:16.0,0.16438
,,,09:17.0,0.16424
,,,09:18.0,0.16363
,,,09:19.0,0.16322
,,,09:20.0,0.16257
,,,09:21.0,0.16192
,,,09:22.0,0.16128
,,,09:23.0,0.16104
,,,09:24.0,0.16111
,,,09:25.0,0.1621
,,,09:26.0,0.16244
,,,09:27.0,0.16268
,,,09:28.0,0.16301
,,,09:29.0,0.16375
,,,09:30.0,0.16335
,,,09:31.0,0.16292
,,,09:32.0,0.16312
,,,09:33.0,0.16297
,,,09:34.0,0.16185
,,,09:35.0,0.16234
,,,09:36.0,0.16188
,,,09:37.0,0.16212
,,,09:38.0,0.16173
,,,09:39.0,0.16158
,,,09:40.0,0.16177
,,,09:41.0,0.16132
,,,09:42.0,0.16121
,,,09:43.0,0.16139
,,,09:44.0,0.16144
,,,09:45.0,0.1615
,,,09:46.0,0.16196
,,,09:47.0,0.16211
,,,09:48.0,0.16179
,,,09:49.0,0.16178
,,,09:50.0,0.1621
,,,09:51.0,0.16226
,,,09:52.0,0.16152
,,,09:53.0,0.16115
,,,09:54.0,0.16084
,,,09:55.0,0.16122
,,,09:56.0,0.16134
,,,09:57.0,0.1617
,,,09:58.0,0.16181
,,,09:59.0,0.16202
,,,10:00.0,0.16215
,,,10:01.0,0.16215
,,,10:02.0,0.16266
,,,10:03.0,0.16269
,,,10:04.0,0.16275
,,,10:05.0,0.16281
,,,10:06.0,0.1631
,,,10:07.0,0.16352
,,,10:08.0,0.16389
,,,10:09.0,0.16398
,,,10:10.0,0.16426
,,,10:11.0,0.16455
,,,10:12.0,0.16461
,,,10:13.0,0.16402
,,,10:14.0,0.16397
,,,10:15.0,0.16412
,,,10:16.0,0.16356
,,,10:17.0,0.16391
,,,10:18.0,0.16381
,,,10:19.0,0.16365
,,,10:20.0,0.16347
,,,10:21.0,0.1626
,,,10:22.0,0.16258
,,,10:23.0,0.16234
,,,10:24.0,0.16256
,,,10:25.0,0.16212
,,,10:26.0,0.16143
,,,10:27.0,0.16165
,,,10:28.0,0.16174
,,,10:29.0,0.16213
,,,10:30.0,0.16279
,,,10:31.0,0.1626
,,,10:32.0,0.16243
,,,10:33.0,0.16186
,,,10:34.0,0.16229
,,,10:35.0,0.16353
,,,10:36.0,0.16395
,,,10:37.0,0.16426
,,,10:38.0,0.16443
,,,10:39.0,0.16416
,,,10:40.0,0.1638
,,,10:41.0,0.16395
,,,10:42.0,0.16356
,,,10:43.0,0.16374
,,,10:44.0,0.16378
,,,10:45.0,0.16374
,,,10:46.0,0.1643
,,,10:47.0,0.16426
,,,10:48.0,0.16404
,,,10:49.0,0.16396
,,,10:50.0,0.16413
,,,10:51.0,0.1636
,,,10:52.0,0.16372
,,,10:53.0,0.16436
,,,10:54.0,0.16383
,,,10:55.0,0.16375
,,,10:56.0,0.16411
,,,10:57.0,0.16353
,,,10:58.0,0.16368
,,,10:59.0,0.16372
,,,11:00.0,0.16384
,,,11:01.0,0.16386
,,,11:02.0,0.16379
,,,11:03.0,0.16403
,,,11:04.0,0.16398
,,,11:05.0,0.16392
,,,11:06.0,0.16341
,,,11:07.0,0.16361
,,,11:08.0,0.16341
,,,11:09.0,0.16335
,,,11:10.0,0.16346
,,,11:11.0,0.163
,,,11:12.0,0.16322
,,,11:13.0,0.16316
,,,11:14.0,0.16344
,,,11:15.0,0.16311
,,,11:16.0,0.16317
,,,11:17.0,0.16321
,,,11:18.0,0.16321
,,,11:19.0,0.16347
,,,11:20.0,0.16342
,,,11:21.0,0.16355
,,,11:22.0,0.16324
,,,11:23.0,0.16311
,,,11:24.0,0.16309
,,,11:25.0,0.16361
,,,11:26.0,0.16324
,,,11:27.0,0.16302
,,,11:28.0,0.16328
,,,11:29.0,0.16305
,,,11:30.0,0.1635
,,,11:31.0,0.16311
,,,11:32.0,0.16343
,,,11:33.0,0.16336
,,,11:34.0,0.16337
,,,11:35.0,0.16356
,,,11:36.0,0.16354
,,,11:37.0,0.1637
,,,11:38.0,0.16394
,,,11:39.0,0.16447
,,,11:40.0,0.16435
,,,11:41.0,0.16506
,,,11:42.0,0.16543
,,,11:43.0,0.16571
,,,11:44.0,0.16638
,,,11:45.0,0.16685
,,,11:46.0,0.16723
,,,11:47.0,0.16746
,,,11:48.0,0.1673
,,,11:49.0,0.16727
,,,11:50.0,0.16743
,,,11:51.0,0.16768
,,,11:52.0,0.16782
,,,11:53.0,0.16773
,,,11:54.0,0.16767
,,,11:55.0,0.1677
,,,11:56.0,0.1679
,,,11:57.0,0.16782
,,,11:58.0,0.16745
,,,11:59.0,0.16733
,,,12:00.0,0.16722
,,,12:01.0,0.16722
,,,12:02.0,0.16731
,,,12:03.0,0.16788
,,,12:04.0,0.16736
,,,12:05.0,0.16771
,,,12:06.0,0.16732
,,,12:07.0,0.16703
,,,12:08.0,0.16741
,,,12:09.0,0.16717
,,,12:10.0,0.16709
,,,12:11.0,0.16764
,,,12:12.0,0.16751
,,,12:13.0,0.16701
,,,12:14.0,0.16793
,,,12:15.0,0.16764
,,,12:16.0,0.16722
,,,12:17.0,0.16732
,,,12:18.0,0.16738
,,,12:19.0,0.16775
,,,12:20.0,0.16785
,,,12:21.0,0.16774
,,,12:22.0,0.16671
,,,12:23.0,0.16748
,,,12:24.0,0.16739
,,,12:25.0,0.16751
,,,12:26.0,0.16779
,,,12:27.0,0.16733
,,,12:28.0,0.16729
,,,12:29.0,0.16733
,,,12:30.0,0.1673
,,,12:31.0,0.16732
,,,12:32.0,0.16706
,,,12:33.0,0.16682
,,,12:34.0,0.16665
,,,12:35.0,0.16602
,,,12:36.0,0.16603
,,,12:37.0,0.16633
,,,12:38.0,0.16651
,,,12:39.0,0.16648
,,,12:40.0,0.16631
,,,12:41.0,0.16631
,,,12:42.0,0.16617
,,,12:43.0,0.16526
,,,12:44.0,0.16556
,,,12:45.0,0.1656
,,,12:46.0,0.16567
,,,12:47.0,0.16594
,,,12:48.0,0.16588
,,,12:49.0,0.16592
,,,12:50.0,0.16612
,,,12:51.0,0.16614
,,,12:52.0,0.16633
,,,12:53.0,0.16673
,,,12:54.0,0.16675
,,,12:55.0,0.16699
,,,12:56.0,0.16692
,,,12:57.0,0.16725
,,,12:58.0,0.16745
,,,12:59.0,0.16743
,,,13:00.0,0.16778
,,,13:01.0,0.16818
,,,13:02.0,0.168
,,,13:03.0,0.16785
,,,13:04.0,0.16794
,,,13:05.0,0.16811
,,,13:06.0,0.16779
,,,13:07.0,0.16788
,,,13:08.0,0.16811
,,,13:09.0,0.16825
,,,13:10.0,0.16825
,,,13:11.0,0.16847
,,,13:12.0,0.16858
,,,13:13.0,0.16876
,,,13:14.0,0.16919
,,,13:15.0,0.16906
,,,13:16.0,0.16861
,,,13:17.0,0.16826
,,,13:18.0,0.1684
,,,13:19.0,0.1677
,,,13:20.0,0.16751
,,,13:21.0,0.16808
,,,13:22.0,0.16814
,,,13:23.0,0.16761
,,,13:24.0,0.16793
,,,13:25.0,0.16819
,,,13:26.0,0.16845
,,,13:27.0,0.16837
,,,13:28.0,0.16879
,,,13:29.0,0.16844
,,,13:30.0,0.1688
,,,13:31.0,0.16903
,,,13:32.0,0.16885
,,,13:33.0,0.16906
,,,13:34.0,0.16783
,,,13:35.0,0.16672
,,,13:36.0,0.1676
,,,13:37.0,0.16786
,,,13:38.0,0.16868
,,,13:39.0,0.16891
,,,13:40.0,0.16944
,,,13:41.0,0.17057
,,,13:42.0,0.17093
,,,13:43.0,0.17105
,,,13:44.0,0.17095
,,,13:45.0,0.17127
,,,13:46.0,0.17148
,,,13:47.0,0.17096
,,,13:48.0,0.17088
,,,13:49.0,0.17099
,,,13:50.0,0.17124
,,,13:51.0,0.17111
,,,13:52.0,0.17124
,,,13:53.0,0.17144
,,,13:54.0,0.17152
,,,13:55.0,0.17165
,,,13:56.0,0.17176
,,,13:57.0,0.172
,,,13:58.0,0.17345
,,,13:59.0,0.17409
,,,14:00.0,0.17455
,,,14:01.0,0.1747
,,,14:02.0,0.17486
,,,14:03.0,0.17504
,,,14:04.0,0.17467
,,,14:05.0,0.17444
,,,14:06.0,0.17476
,,,14:07.0,0.17465
,,,14:08.0,0.17473
,,,14:09.0,0.17421
,,,14:10.0,0.1744
,,,14:11.0,0.17393
,,,14:12.0,0.1737
,,,14:13.0,0.17393
,,,14:14.0,0.17333
,,,14:15.0,0.17354
,,,14:16.0,0.17318
,,,14:17.0,0.17289
,,,14:18.0,0.17293
,,,14:19.0,0.17326
,,,14:20.0,0.17326
,,,14:21.0,0.17291
,,,14:22.0,0.17272
,,,14:23.0,0.17284
,,,14:24.0,0.17319
,,,14:25.0,0.17306
,,,14:26.0,0.17259
,,,14:27.0,0.17299
,,,14:28.0,0.17286
,,,14:29.0,0.17255
,,,14:30.0,0.17333
,,,14:31.0,0.17394
,,,14:32.0,0.17379
,,,14:33.0,0.17368
,,,14:34.0,0.17333
,,,14:35.0,0.17313
,,,14:36.0,0.17357
,,,14:37.0,0.17358
,,,14:38.0,0.17349
,,,14:39.0,0.17353
,,,14:40.0,0.17346
,,,14:41.0,0.17374
,,,14:42.0,0.17327
,,,14:43.0,0.17345
,,,14:44.0,0.17352
,,,14:45.0,0.17379
,,,14:46.0,0.17407
,,,14:47.0,0.17413
,,,14:48.0,0.17378
,,,14:49.0,0.17353
,,,14:50.0,0.17323
,,,14:51.0,0.1738
,,,14:52.0,0.1743
,,,14:53.0,0.17427
,,,14:54.0,0.1745
,,,14:55.0,0.1748
,,,14:56.0,0.17521
,,,14:57.0,0.17509
,,,14:58.0,0.17541
,,,14:59.0,0.17523
,,,15:00.0,0.17528
,,,15:01.0,0.17496
,,,15:02.0,0.17508
,,,15:03.0,0.17491
,,,15:04.0,0.17483
,,,15:05.0,0.17502
,,,15:06.0,0.17415
,,,15:07.0,0.17369
,,,15:08.0,0.17328
,,,15:09.0,0.17297
,,,15:10.0,0.17304
,,,15:11.0,0.17339
,,,15:12.0,0.17366
,,,15:13.0,0.17366
,,,15:14.0,0.17389
,,,15:15.0,0.17387
,,,15:16.0,0.17352
,,,15:17.0,0.17323
,,,15:18.0,0.17325
,,,15:19.0,0.17301
,,,15:20.0,0.17243
,,,15:21.0,0.17201
,,,15:22.0,0.17182
,,,15:23.0,0.17211
,,,15:24.0,0.1723
,,,15:25.0,0.1711
,,,15:26.0,0.17088
,,,15:27.0,0.17002
,,,15:28.0,0.16999
,,,15:29.0,0.17109
,,,15:30.0,0.17131
,,,15:31.0,0.17144
,,,15:32.0,0.17068
,,,15:33.0,0.17013
,,,15:34.0,0.17187
,,,15:35.0,0.17242
,,,15:36.0,0.17259
,,,15:37.0,0.17279
,,,15:38.0,0.17361
,,,15:39.0,0.17351
,,,15:40.0,0.17295
,,,15:41.0,0.17396
,,,15:42.0,0.17331
,,,15:43.0,0.17466
,,,15:44.0,0.1747
,,,15:45.0,0.17411
,,,15:46.0,0.1752
,,,15:47.0,0.17462
,,,15:48.0,0.17492
,,,15:49.0,0.1761
,,,15:50.0,0.17677
,,,15:51.0,0.17673
,,,15:52.0,0.17706
,,,15:53.0,0.17718
,,,15:54.0,0.17746
,,,15:55.0,0.17789
,,,15:56.0,0.17777
,,,15:57.0,0.17747
,,,15:58.0,0.17706
,,,15:59.0,0.17674
,,,16:00.0,0.17599
,,,16:01.0,0.17545
,,,16:02.0,0.17508
,,,16:03.0,0.17414
,,,16:04.0,0.17401
,,,16:05.0,0.17422
,,,16:06.0,0.17335
,,,16:07.0,0.17246
,,,16:08.0,0.17396
,,,16:09.0,0.1753
,,,16:10.0,0.17666
,,,16:11.0,0.17733
,,,16:12.0,0.17761
,,,16:13.0,0.17721
,,,16:14.0,0.17684
,,,16:15.0,0.17635
,,,16:16.0,0.17661
,,,16:17.0,0.1762
,,,16:18.0,0.17631
,,,16:19.0,0.17604
,,,16:20.0,0.17648
,,,16:21.0,0.17727
,,,16:22.0,0.17721
,,,16:23.0,0.17674
,,,16:24.0,0.17623
,,,16:25.0,0.17626
,,,16:26.0,0.17513
,,,16:27.0,0.17556
,,,16:28.0,0.17593
,,,16:29.0,0.17631
,,,16:30.0,0.17709
,,,16:31.0,0.17712
,,,16:32.0,0.17796
,,,16:33.0,0.17762
,,,16:34.0,0.17781
,,,16:35.0,0.17748
,,,16:36.0,0.17783
,,,16:37.0,0.17818
,,,16:38.0,0.17764
,,,16:39.0,0.17709
,,,16:40.0,0.17692
,,,16:41.0,0.17706
,,,16:42.0,0.17771
,,,16:43.0,0.17839
,,,16:44.0,0.17867
,,,16:45.0,0.17868
,,,16:46.0,0.17921
,,,16:47.0,0.17913
,,,16:48.0,0.17916
,,,16:49.0,0.17933
,,,16:50.0,0.17916
,,,16:51.0,0.17914
,,,16:52.0,0.17915
,,,16:53.0,0.1796
,,,16:54.0,0.17961
,,,16:55.0,0.17971
,,,16:56.0,0.18019
,,,16:57.0,0.18019
,,,16:58.0,0.17995
,,,16:59.0,0.17829
,,,17:00.0,0.17788
,,,17:01.0,0.17794
,,,17:02.0,0.17777
,,,17:03.0,0.17878
,,,17:04.0,0.17883
,,,17:05.0,0.17916
,,,17:06.0,0.17954
,,,17:07.0,0.17958
,,,17:08.0,0.17895
,,,17:09.0,0.17904
,,,17:10.0,0.17879
,,,17:11.0,0.17969
,,,17:12.0,0.18015
,,,17:13.0,0.17996
,,,17:14.0,0.17964
,,,17:15.0,0.17964
,,,17:16.0,0.18047
,,,17:17.0,0.18082
,,,17:18.0,0.18107
,,,17:19.0,0.18168
,,,17:20.0,0.18092
,,,17:21.0,0.18182
,,,17:22.0,0.18205
,,,17:23.0,0.18248
,,,17:24.0,0.1819
,,,17:25.0,0.18221
,,,17:26.0,0.18217
,,,17:27.0,0.18183
,,,17:28.0,0.18211
,,,17:29.0,0.18233
,,,17:30.0,0.18201
,,,17:31.0,0.18157
,,,17:32.0,0.18201
,,,17:33.0,0.18203
,,,17:34.0,0.18251
,,,17:35.0,0.18332
,,,17:36.0,0.18327
,,,17:37.0,0.18346
,,,17:38.0,0.18405
,,,17:39.0,0.18439
,,,17:40.0,0.18397
,,,17:41.0,0.1842
,,,17:42.0,0.18389
,,,17:43.0,0.18395
,,,17:44.0,0.18405
,,,17:45.0,0.18407
,,,17:46.0,0.18391
,,,17:47.0,0.18404
,,,17:48.0,0.18395
,,,17:49.0,0.18398
,,,17:50.0,0.18402
,,,17:51.0,0.18407
,,,17:52.0,0.1842
,,,17:53.0,0.18438
,,,17:54.0,0.18416
,,,17:55.0,0.18414
,,,17:56.0,0.18381
,,,17:57.0,0.18371
,,,17:58.0,0.18439
,,,17:59.0,0.18372
,,,18:00.0,0.18324
,,,18:01.0,0.18365
,,,18:02.0,0.18406
,,,18:03.0,0.18376
,,,18:04.0,0.18371
,,,18:05.0,0.18334
,,,18:06.0,0.18324
,,,18:07.0,0.18366
,,,18:08.0,0.18349
,,,18:09.0,0.18353
,,,18:10.0,0.18386
,,,18:11.0,0.18384
,,,18:12.0,0.18465
,,,18:13.0,0.18393
,,,18:14.0,0.18351
,,,18:15.0,0.18355
,,,18:16.0,0.18359
,,,18:17.0,0.18349
,,,18:18.0,0.18335
,,,18:19.0,0.18319
,,,18:20.0,0.18324
,,,18:21.0,0.18339
,,,18:22.0,0.18294
,,,18:23.0,0.18238
,,,18:24.0,0.18298
,,,18:25.0,0.18221
,,,18:26.0,0.18186
,,,18:27.0,0.18191
,,,18:28.0,0.18212
,,,18:29.0,0.1818
,,,18:30.0,0.18203
,,,18:31.0,0.18216
,,,18:32.0,0.18281
,,,18:33.0,0.18321
,,,18:34.0,0.18324
,,,18:35.0,0.1837
,,,18:36.0,0.18334
,,,18:37.0,0.18325
,,,18:38.0,0.18361
,,,18:39.0,0.184
,,,18:40.0,0.18384
,,,18:41.0,0.18423
,,,18:42.0,0.1842
,,,18:43.0,0.18427
,,,18:44.0,0.18424
,,,18:45.0,0.18316
,,,18:46.0,0.1835
,,,18:47.0,0.18352
,,,18:48.0,0.18366
,,,18:49.0,0.18361
,,,18:50.0,0.18344
,,,18:51.0,0.18308
,,,18:52.0,0.18363
,,,18:53.0,0.18358
,,,18:54.0,0.18354
,,,18:55.0,0.18335
,,,18:56.0,0.18349
,,,18:57.0,0.18337
,,,18:58.0,0.18387
,,,18:59.0,0.18415
,,,19:00.0,0.18433
,,,19:01.0,0.18389
,,,19:02.0,0.18396
,,,19:03.0,0.18368
,,,19:04.0,0.18345
,,,19:05.0,0.18352
,,,19:06.0,0.18328
,,,19:07.0,0.18332
,,,19:08.0,0.18313
,,,19:09.0,0.18306
,,,19:10.0,0.18294
,,,19:11.0,0.1836
,,,19:12.0,0.18298
,,,19:13.0,0.18312
,,,19:14.0,0.18305
,,,19:15.0,0.18258
,,,19:16.0,0.18295
,,,19:17.0,0.18264
,,,19:18.0,0.1826
,,,19:19.0,0.18251
,,,19:20.0,0.18219
,,,19:21.0,0.18183
,,,19:22.0,0.18213
,,,19:23.0,0.18219
,,,19:24.0,0.18202
,,,19:25.0,0.18219
,,,19:26.0,0.18244
,,,19:27.0,0.1823
