VWC,H4,MS,PWP,H4
,,,07:05.0,0.2372
,,,07:06.0,0.23791
,,,07:07.0,0.23758
,,,07:08.0,0.23777
,,,07:09.0,0.23791
,,,07:10.0,0.23872
,,,07:11.0,0.23875
,,,07:12.0,0.23909
,,,07:13.0,0.2394
,,,07:14.0,0.2396
,,,07:15.0,0.23934
,,,07:16.0,0.23952
,,,07:17.0,0.23927
,,,07:18.0,0.23908
,,,07:19.0,0.23962
,,,07:20.0,0.23957
,,,07:21.0,0.23928
,,,07:22.0,0.23916
,,,07:23.0,0.23893
,,,07:24.0,0.23893
,,,07:25.0,0.23902
,,,07:26.0,0.23881
,,,07:27.0,0.23858
,,,07:28.0,0.2389
,,,07:29.0,0.23862
,,,07:30.0,0.2389
,,,07:31.0,0.23853
,,,07:32.0,0.23854
,,,07:33.0,0.23846
,,,07:34.0,0.23855
,,,07:35.0,0.23885
,,,07:36.0,0.23883
,,,07:37.0,0.23884
,,,07:38.0,0.23848
,,,07:39.0,0.23862
,,,07:40.0,0.23875
,,,07:41.0,0.23884
,,,07:42.0,0.23898
,,,07:43.0,0.23887
,,,07:44.0,0.239
,,,07:45.0,0.23924
,,,07:46.0,0.23905
,,,07:47.0,0.23885
,,,07:48.0,0.23881
,,,07:49.0,0.23836
,,,07:50.0,0.23818
,,,07:51.0,0.23816
,,,07:52.0,0.23786
,,,07:53.0,0.23802
,,,07:54.0,0.23792
,,,07:55.0,0.23819
,,,07:56.0,0.23781
,,,07:57.0,0.23826
,,,07:58.0,0.23817
,,,07:59.0,0.23762
,,,08:00.0,0.23739
,,,08:01.0,0.23709
,,,08:02.0,0.23706
,,,08:03.0,0.23761
,,,08:04.0,0.23873
,,,08:05.0,0.23976
,,,08:06.0,0.23998
,,,08:07.0,0.24044
,,,08:08.0,0.23961
,,,08:09.0,0.23956
,,,08:10.0,0.23989
,,,08:11.0,0.23987
,,,08:12.0,0.23991
,,,08:13.0,0.24017
,,,08:14.0,0.24049
,,,08:15.0,0.24027
,,,08:16.0,0.24035
,,,08:17.0,0.24058
,,,08:18.0,0.24029
,,,08:19.0,0.24057
,,,08:20.0,0.24044
,,,08:21.0,0.24011
,,,08:22.0,0.2397
,,,08:23.0,0.23935
,,,08:24.0,0.23947
,,,08:25.0,0.23927
,,,08:26.0,0.23967
,,,08:27.0,0.23951
,,,08:28.0,0.24066
,,,08:29.0,0.24033
,,,08:30.0,0.2399
,,,08:31.0,0.24019
,,,08:32.0,0.2401
,,,08:33.0,0.2392
,,,08:34.0,0.23854
,,,08:35.0,0.23832
,,,08:36.0,0.23741
,,,08:37.0,0.23749
,,,08:38.0,0.23751
,,,08:39.0,0.23748
,,,08:40.0,0.23815
,,,08:41.0,0.23834
,,,08:42.0,0.23916
,,,08:43.0,0.24029
,,,08:44.0,0.24004
,,,08:45.0,0.24174
,,,08:46.0,0.24234
,,,08:47.0,0.24304
,,,08:48.0,0.24336
,,,08:49.0,0.24385
,,,08:50.0,0.24377
,,,08:51.0,0.24411
,,,08:52.0,0.244
,,,08:53.0,0.24373
,,,08:54.0,0.24418
,,,08:55.0,0.24336
,,,08:56.0,0.24337
,,,08:57.0,0.24306
,,,08:58.0,0.24304
,,,08:59.0,0.24326
,,,09:00.0,0.24296
,,,09:01.0,0.24253
,,,09:02.0,0.24276
,,,09:03.0,0.24261
,,,09:04.0,0.24191
,,,09:05.0,0.24182
,,,09:06.0,0.24214
,,,09:07.0,0.24247
,,,09:08.0,0.24257
,,,09:09.0,0.24267
,,,09:10.0,0.24306
,,,09:11.0,0.24321
,,,09:12.0,0.24375
,,,09:13.0,0.24373
,,,09:14.0,0.24403
,,,09:15.0,0.24432
,,,09:16.0,0.24472
,,,09:17.0,0.24456
,,,09:18.0,0.2443
,,,09:19.0,0.24394
,,,09:20.0,0.24314
,,,09:21.0,0.24267
,,,09:22.0,0.2427
,,,09:23.0,0.24194
,,,09:24.0,0.24149
,,,09:25.0,0.24111
,,,09:26.0,0.2415
,,,09:27.0,0.24243
,,,09:28.0,0.2427
,,,09:29.0,0.24254
,,,09:30.0,0.24236
,,,09:31.0,0.24247
,,,09:32.0,0.2425
,,,09:33.0,0.2421
,,,09:34.0,0.24151
,,,09:35.0,0.24174
,,,09:36.0,0.24143
,,,09:37.0,0.2419
,,,09:38.0,0.24141
,,,09:39.0,0.24127
,,,09:40.0,0.24142
,,,09:41.0,0.24101
,,,09:42.0,0.24105
,,,09:43.0,0.2408
,,,09:44.0,0.24102
,,,09:45.0,0.24122
,,,09:46.0,0.24135
,,,09:47.0,0.24123
,,,09:48.0,0.24169
,,,09:49.0,0.24203
,,,09:50.0,0.24206
,,,09:51.0,0.24229
,,,09:52.0,0.24185
,,,09:53.0,0.24126
,,,09:54.0,0.24157
,,,09:55.0,0.24171
,,,09:56.0,0.24133
,,,09:57.0,0.24133
,,,09:58.0,0.24202
,,,09:59.0,0.24174
,,,10:00.0,0.2422
,,,10:01.0,0.24232
,,,10:02.0,0.2422
,,,10:03.0,0.24212
,,,10:04.0,0.24319
,,,10:05.0,0.24304
,,,10:06.0,0.24331
,,,10:07.0,0.24375
,,,10:08.0,0.2439
,,,10:09.0,0.24392
,,,10:10.0,0.24405
,,,10:11.0,0.24435
,,,10:12.0,0.24409
,,,10:13.0,0.24479
,,,10:14.0,0.24493
,,,10:15.0,0.24433
,,,10:16.0,0.24441
,,,10:17.0,0.24403
,,,10:18.0,0.24444
,,,10:19.0,0.24474
,,,10:20.0,0.24424
,,,10:21.0,0.24395
,,,10:22.0,0.24399
,,,10:23.0,0.24378
,,,10:24.0,0.24326
,,,10:25.0,0.24257
,,,10:26.0,0.2426
,,,10:27.0,0.24289
,,,10:28.0,0.24275
,,,10:29.0,0.24279
,,,10:30.0,0.24292
,,,10:31.0,0.24325
,,,10:32.0,0.2433
,,,10:33.0,0.24295
,,,10:34.0,0.24279
,,,10:35.0,0.24334
,,,10:36.0,0.24421
,,,10:37.0,0.24446
,,,10:38.0,0.24473
,,,10:39.0,0.24517
,,,10:40.0,0.24537
,,,10:41.0,0.24566
,,,10:42.0,0.24536
,,,10:43.0,0.24573
,,,10:44.0,0.24548
,,,10:45.0,0.24541
,,,10:46.0,0.24586
,,,10:47.0,0.24564
,,,10:48.0,0.24535
,,,10:49.0,0.24541
,,,10:50.0,0.2452
,,,10:51.0,0.24519
,,,10:52.0,0.24546
,,,10:53.0,0.24568
,,,10:54.0,0.24561
,,,10:55.0,0.24536
,,,10:56.0,0.2452
,,,10:57.0,0.24485
,,,10:58.0,0.2444
,,,10:59.0,0.24463
,,,11:00.0,0.2445
,,,11:01.0,0.24456
,,,11:02.0,0.24481
,,,11:03.0,0.24477
,,,11:04.0,0.24484
,,,11:05.0,0.24465
,,,11:06.0,0.24469
,,,11:07.0,0.24465
,,,11:08.0,0.2449
,,,11:09.0,0.24465
,,,11:10.0,0.24493
,,,11:11.0,0.24475
,,,11:12.0,0.24516
,,,11:13.0,0.24492
,,,11:14.0,0.24479
,,,11:15.0,0.2452
,,,11:16.0,0.24473
,,,11:17.0,0.24436
,,,11:18.0,0.24391
,,,11:19.0,0.244
,,,11:20.0,0.24404
,,,11:21.0,0.24404
,,,11:22.0,0.24392
,,,11:23.0,0.24363
,,,11:24.0,0.24395
,,,11:25.0,0.24417
,,,11:26.0,0.24382
,,,11:27.0,0.24363
,,,11:28.0,0.2438
,,,11:29.0,0.24377
,,,11:30.0,0.24413
,,,11:31.0,0.24415
,,,11:32.0,0.24446
,,,11:33.0,0.24446
,,,11:34.0,0.24401
,,,11:35.0,0.24419
,,,11:36.0,0.24444
,,,11:37.0,0.24457
,,,11:38.0,0.2444
,,,11:39.0,0.24451
,,,11:40.0,0.24484
,,,11:41.0,0.24486
,,,11:42.0,0.24522
,,,11:43.0,0.24574
,,,11:44.0,0.24604
,,,11:45.0,0.24688
,,,11:46.0,0.24688
,,,11:47.0,0.24749
,,,11:48.0,0.24798
,,,11:49.0,0.24793
,,,11:50.0,0.24816
,,,11:51.0,0.2482
,,,11:52.0,0.24838
,,,11:53.0,0.24766
,,,11:54.0,0.24761
,,,11:55.0,0.24762
,,,11:56.0,0.24716
,,,11:57.0,0.24756
,,,11:58.0,0.24741
,,,11:59.0,0.24734
,,,12:00.0,0.24738
,,,12:01.0,0.24727
,,,12:02.0,0.24728
,,,12:03.0,0.24749
,,,12:04.0,0.24782
,,,12:05.0,0.24748
,,,12:06.0,0.24764
,,,12:07.0,0.24798
,,,12:08.0,0.24794
,,,12:09.0,0.24793
,,,12:10.0,0.24792
,,,12:11.0,0.2477
,,,12:12.0,0.24823
,,,12:13.0,0.24882
,,,12:14.0,0.24784
,,,12:15.0,0.24762
,,,12:16.0,0.24801
,,,12:17.0,0.24861
,,,12:18.0,0.24871
,,,12:19.0,0.24862
,,,12:20.0,0.24837
,,,12:21.0,0.24853
,,,12:22.0,0.2491
,,,12:23.0,0.24876
,,,12:24.0,0.24898
,,,12:25.0,0.24893
,,,12:26.0,0.24903
,,,12:27.0,0.24855
,,,12:28.0,0.24856
,,,12:29.0,0.24885
,,,12:30.0,0.24845
,,,12:31.0,0.24837
,,,12:32.0,0.24829
,,,12:33.0,0.24805
,,,12:34.0,0.24812
,,,12:35.0,0.24794
,,,12:36.0,0.2482
,,,12:37.0,0.24823
,,,12:38.0,0.24851
,,,12:39.0,0.24838
,,,12:40.0,0.24841
,,,12:41.0,0.24786
,,,12:42.0,0.24753
,,,12:43.0,0.24733
,,,12:44.0,0.24665
,,,12:45.0,0.24715
,,,12:46.0,0.24724
,,,12:47.0,0.24711
,,,12:48.0,0.24709
,,,12:49.0,0.24729
,,,12:50.0,0.24733
,,,12:51.0,0.248
,,,12:52.0,0.24812
,,,12:53.0,0.24822
,,,12:54.0,0.24854
,,,12:55.0,0.24855
,,,12:56.0,0.24929
,,,12:57.0,0.24967
,,,12:58.0,0.24996
,,,12:59.0,0.25039
,,,13:00.0,0.25044
,,,13:01.0,0.25082
,,,13:02.0,0.25082
,,,13:03.0,0.25106
,,,13:04.0,0.25095
,,,13:05.0,0.25011
,,,13:06.0,0.25023
,,,13:07.0,0.25029
,,,13:08.0,0.24993
,,,13:09.0,0.25033
,,,13:10.0,0.25023
,,,13:11.0,0.25006
,,,13:12.0,0.2502
,,,13:13.0,0.25018
,,,13:14.0,0.25069
,,,13:15.0,0.25061
,,,13:16.0,0.25047
,,,13:17.0,0.25026
,,,13:18.0,0.24992
,,,13:19.0,0.2496
,,,13:20.0,0.24921
,,,13:21.0,0.24908
,,,13:22.0,0.249
,,,13:23.0,0.24852
,,,13:24.0,0.24902
,,,13:25.0,0.24891
,,,13:26.0,0.24958
,,,13:27.0,0.25015
,,,13:28.0,0.24957
,,,13:29.0,0.25017
,,,13:30.0,0.24996
,,,13:31.0,0.25022
,,,13:32.0,0.25064
,,,13:33.0,0.25093
,,,13:34.0,0.25045
,,,13:35.0,0.24951
,,,13:36.0,0.25001
,,,13:37.0,0.24952
,,,13:38.0,0.25003
,,,13:39.0,0.25011
,,,13:40.0,0.25069
,,,13:41.0,0.25128
,,,13:42.0,0.25213
,,,13:43.0,0.25223
,,,13:44.0,0.25212
,,,13:45.0,0.25214
,,,13:46.0,0.25216
,,,13:47.0,0.25256
,,,13:48.0,0.25248
,,,13:49.0,0.25247
,,,13:50.0,0.2529
,,,13:51.0,0.25269
,,,13:52.0,0.2526
,,,13:53.0,0.2526
,,,13:54.0,0.25246
,,,13:55.0,0.25296
,,,13:56.0,0.2532
,,,13:57.0,0.25362
,,,13:58.0,0.25438
,,,13:59.0,0.25533
,,,14:00.0,0.25553
,,,14:01.0,0.25589
,,,14:02.0,0.25585
,,,14:03.0,0.25602
,,,14:04.0,0.25614
,,,14:05.0,0.25597
,,,14:06.0,0.25558
,,,14:07.0,0.25563
,,,14:08.0,0.25556
,,,14:09.0,0.25542
,,,14:10.0,0.25502
,,,14:11.0,0.25505
,,,14:12.0,0.25503
,,,14:13.0,0.25487
,,,14:14.0,0.25466
,,,14:15.0,0.25467
,,,14:16.0,0.25456
,,,14:17.0,0.25442
,,,14:18.0,0.25404
,,,14:19.0,0.25379
,,,14:20.0,0.25339
,,,14:21.0,0.25337
,,,14:22.0,0.25357
,,,14:23.0,0.25351
,,,14:24.0,0.2535
,,,14:25.0,0.25431
,,,14:26.0,0.25396
,,,14:27.0,0.25388
,,,14:28.0,0.2541
,,,14:29.0,0.25386
,,,14:30.0,0.25403
,,,14:31.0,0.25503
,,,14:32.0,0.25526
,,,14:33.0,0.25527
,,,14:34.0,0.25523
,,,14:35.0,0.25525
,,,14:36.0,0.25563
,,,14:37.0,0.25507
,,,14:38.0,0.25531
,,,14:39.0,0.25528
,,,14:40.0,0.25557
,,,14:41.0,0.25592
,,,14:42.0,0.25534
,,,14:43.0,0.25542
,,,14:44.0,0.25553
,,,14:45.0,0.25541
,,,14:46.0,0.25558
,,,14:47.0,0.2555
,,,14:48.0,0.25528
,,,14:49.0,0.25535
,,,14:50.0,0.25476
,,,14:51.0,0.254
,,,14:52.0,0.25439
,,,14:53.0,0.25514
,,,14:54.0,0.25522
,,,14:55.0,0.2557
,,,14:56.0,0.25596
,,,14:57.0,0.25623
,,,14:58.0,0.25612
,,,14:59.0,0.25664
,,,15:00.0,0.25673
,,,15:01.0,0.25685
,,,15:02.0,0.25669
,,,15:03.0,0.25629
,,,15:04.0,0.25666
,,,15:05.0,0.25604
,,,15:06.0,0.256
,,,15:07.0,0.25636
,,,15:08.0,0.25648
,,,15:09.0,0.25659
,,,15:10.0,0.2564
,,,15:11.0,0.25666
,,,15:12.0,0.25707
,,,15:13.0,0.25712
,,,15:14.0,0.25734
,,,15:15.0,0.25682
,,,15:16.0,0.25658
,,,15:17.0,0.25679
,,,15:18.0,0.25629
,,,15:19.0,0.2563
,,,15:20.0,0.25588
,,,15:21.0,0.25593
,,,15:22.0,0.25519
,,,15:23.0,0.25507
,,,15:24.0,0.25526
,,,15:25.0,0.25509
,,,15:26.0,0.25481
,,,15:27.0,0.25436
,,,15:28.0,0.25408
,,,15:29.0,0.25398
,,,15:30.0,0.2546
,,,15:31.0,0.25472
,,,15:32.0,0.25441
,,,15:33.0,0.25418
,,,15:34.0,0.254
,,,15:35.0,0.25442
,,,15:36.0,0.25501
,,,15:37.0,0.25553
,,,15:38.0,0.25619
,,,15:39.0,0.25667
,,,15:40.0,0.25665
,,,15:41.0,0.25705
,,,15:42.0,0.25661
,,,15:43.0,0.25763
,,,15:44.0,0.25837
,,,15:45.0,0.25841
,,,15:46.0,0.25849
,,,15:47.0,0.25869
,,,15:48.0,0.25908
,,,15:49.0,0.25905
,,,15:50.0,0.25974
,,,15:51.0,0.26029
,,,15:52.0,0.26048
,,,15:53.0,0.26087
,,,15:54.0,0.26085
,,,15:55.0,0.26088
,,,15:56.0,0.26082
,,,15:57.0,0.26067
,,,15:58.0,0.26101
,,,15:59.0,0.26029
,,,16:00.0,0.25998
,,,16:01.0,0.25903
,,,16:02.0,0.25868
,,,16:03.0,0.25871
,,,16:04.0,0.25798
,,,16:05.0,0.25785
,,,16:06.0,0.25733
,,,16:07.0,0.25717
,,,16:08.0,0.25718
,,,16:09.0,0.25771
,,,16:10.0,0.25866
,,,16:11.0,0.25915
,,,16:12.0,0.26003
,,,16:13.0,0.26057
,,,16:14.0,0.2602
,,,16:15.0,0.2599
,,,16:16.0,0.25991
,,,16:17.0,0.26015
,,,16:18.0,0.26
,,,16:19.0,0.26037
,,,16:20.0,0.2605
,,,16:21.0,0.26106
,,,16:22.0,0.26137
,,,16:23.0,0.26089
,,,16:24.0,0.2602
,,,16:25.0,0.25985
,,,16:26.0,0.25932
,,,16:27.0,0.25875
,,,16:28.0,0.25885
,,,16:29.0,0.25898
,,,16:30.0,0.25954
,,,16:31.0,0.25985
,,,16:32.0,0.25973
,,,16:33.0,0.25997
,,,16:34.0,0.25967
,,,16:35.0,0.26023
,,,16:36.0,0.26033
,,,16:37.0,0.26044
,,,16:38.0,0.26029
,,,16:39.0,0.26025
,,,16:40.0,0.25945
,,,16:41.0,0.25975
,,,16:42.0,0.25978
,,,16:43.0,0.2608
,,,16:44.0,0.26109
,,,16:45.0,0.26128
,,,16:46.0,0.26127
,,,16:47.0,0.26147
,,,16:48.0,0.26124
,,,16:49.0,0.26141
,,,16:50.0,0.26216
,,,16:51.0,0.26207
,,,16:52.0,0.26193
,,,16:53.0,0.26244
,,,16:54.0,0.26223
,,,16:55.0,0.26241
,,,16:56.0,0.26248
,,,16:57.0,0.26314
,,,16:58.0,0.26265
,,,16:59.0,0.26198
,,,17:00.0,0.26198
,,,17:01.0,0.26118
,,,17:02.0,0.26157
,,,17:03.0,0.26155
,,,17:04.0,0.26134
,,,17:05.0,0.2616
,,,17:06.0,0.26191
,,,17:07.0,0.26204
,,,17:08.0,0.2617
,,,17:09.0,0.26157
,,,17:10.0,0.26151
,,,17:11.0,0.26191
,,,17:12.0,0.26206
,,,17:13.0,0.26215
,,,17:14.0,0.26181
,,,17:15.0,0.26179
,,,17:16.0,0.26255
,,,17:17.0,0.26263
,,,17:18.0,0.26233
,,,17:19.0,0.26232
,,,17:20.0,0.26323
,,,17:21.0,0.26327
,,,17:22.0,0.26344
,,,17:23.0,0.26357
,,,17:24.0,0.2641
,,,17:25.0,0.26379
,,,17:26.0,0.26387
,,,17:27.0,0.26391
,,,17:28.0,0.26352
,,,17:29.0,0.26337
,,,17:30.0,0.26367
,,,17:31.0,0.26351
,,,17:32.0,0.26378
,,,17:33.0,0.26388
,,,17:34.0,0.26468
,,,17:35.0,0.26474
,,,17:36.0,0.26526
,,,17:37.0,0.26546
,,,17:38.0,0.26596
,,,17:39.0,0.26614
,,,17:40.0,0.26677
,,,17:41.0,0.267
,,,17:42.0,0.26708
,,,17:43.0,0.26674
,,,17:44.0,0.26669
,,,17:45.0,0.26716
,,,17:46.0,0.26704
,,,17:47.0,0.26651
,,,17:48.0,0.26635
,,,17:49.0,0.26609
,,,17:50.0,0.26648
,,,17:51.0,0.26645
,,,17:52.0,0.26619
,,,17:53.0,0.26672
,,,17:54.0,0.2665
,,,17:55.0,0.26673
,,,17:56.0,0.26641
,,,17:57.0,0.2663
,,,17:58.0,0.26633
,,,17:59.0,0.26653
,,,18:00.0,0.26639
,,,18:01.0,0.26662
,,,18:02.0,0.26599
,,,18:03.0,0.26586
,,,18:04.0,0.26585
,,,18:05.0,0.26557
,,,18:06.0,0.26546
,,,18:07.0,0.2655
,,,18:08.0,0.26545
,,,18:09.0,0.26507
,,,18:10.0,0.26545
,,,18:11.0,0.26549
,,,18:12.0,0.26508
,,,18:13.0,0.26498
,,,18:14.0,0.26539
,,,18:15.0,0.26457
,,,18:16.0,0.26459
,,,18:17.0,0.26534
,,,18:18.0,0.26509
,,,18:19.0,0.26492
,,,18:20.0,0.26546
,,,18:21.0,0.26529
,,,18:22.0,0.26539
,,,18:23.0,0.26523
,,,18:24.0,0.26538
,,,18:25.0,0.26537
,,,18:26.0,0.2653
,,,18:27.0,0.26545
,,,18:28.0,0.26541
,,,18:29.0,0.26564
,,,18:30.0,0.26507
,,,18:31.0,0.26521
,,,18:32.0,0.2654
,,,18:33.0,0.26585
,,,18:34.0,0.26612
,,,18:35.0,0.26636
,,,18:36.0,0.26656
,,,18:37.0,0.2664
,,,18:38.0,0.26701
,,,18:39.0,0.267
,,,18:40.0,0.26763
,,,18:41.0,0.26754
,,,18:42.0,0.26698
,,,18:43.0,0.26703
,,,18:44.0,0.26688
,,,18:45.0,0.26724
,,,18:46.0,0.26698
,,,18:47.0,0.26712
,,,18:48.0,0.26708
,,,18:49.0,0.26716
,,,18:50.0,0.2672
,,,18:51.0,0.26661
,,,18:52.0,0.26645
,,,18:53.0,0.26651
,,,18:54.0,0.26642
,,,18:55.0,0.26648
,,,18:56.0,0.26686
,,,18:57.0,0.26702
,,,18:58.0,0.26721
,,,18:59.0,0.26728
,,,19:00.0,0.26766
,,,19:01.0,0.26777
,,,19:02.0,0.26742
,,,19:03.0,0.26728
,,,19:04.0,0.26742
,,,19:05.0,0.26739
,,,19:06.0,0.26694
,,,19:07.0,0.26712
,,,19:08.0,0.26756
,,,19:09.0,0.26716
,,,19:10.0,0.26777
,,,19:11.0,0.26693
,,,19:12.0,0.26727
,,,19:13.0,0.26721
,,,19:14.0,0.26747
,,,19:15.0,0.2678
,,,19:16.0,0.2674
,,,19:17.0,0.26691
,,,19:18.0,0.26702
,,,19:19.0,0.26689
,,,19:20.0,0.26663
,,,19:21.0,0.26631
,,,19:22.0,0.26568
,,,19:23.0,0.26601
,,,19:24.0,0.2665
,,,19:25.0,0.26689
,,,19:26.0,0.2666
,,,19:27.0,0.26667
,,,19:28.0,0.26649
,,,19:29.0,0.26644
,,,19:30.0,0.2661
,,,19:31.0,0.2654
,,,19:32.0,0.26516
,,,19:33.0,0.26439
,,,19:34.0,0.26396
,,,19:35.0,0.26437
,,,19:36.0,0.26439
,,,19:37.0,0.26479
,,,19:38.0,0.26487
,,,19:39.0,0.26433
,,,19:40.0,0.2633
,,,19:41.0,0.26327
,,,19:42.0,0.26456
,,,19:43.0,0.26432
,,,19:44.0,0.26469
,,,19:45.0,0.26497
,,,19:46.0,0.26514
,,,19:47.0,0.26582
,,,19:48.0,0.26587
,,,19:49.0,0.26578
,,,19:50.0,0.26541
,,,19:51.0,0.26571
,,,19:52.0,0.26577
,,,19:53.0,0.26586
,,,19:54.0,0.26621
,,,19:55.0,0.26625
,,,19:56.0,0.26624
,,,19:57.0,0.26634
,,,19:58.0,0.26641
,,,19:59.0,0.26668
,,,20:00.0,0.26613
,,,20:01.0,0.26645
,,,20:02.0,0.26592
,,,20:03.0,0.26551
,,,20:04.0,0.26533
,,,20:05.0,0.26532
,,,20:06.0,0.26584
,,,20:07.0,0.2659
,,,20:08.0,0.26591
,,,20:09.0,0.26599
,,,20:10.0,0.26595
,,,20:11.0,0.26614
,,,20:12.0,0.26581
,,,20:13.0,0.2656
,,,20:14.0,0.26637
,,,20:15.0,0.26633
,,,20:16.0,0.26659
,,,20:17.0,0.26685
,,,20:18.0,0.26635
,,,20:19.0,0.26651
,,,20:20.0,0.26576
,,,20:21.0,0.26623
,,,20:22.0,0.26644
,,,20:23.0,0.26705
,,,20:24.0,0.26811
,,,20:25.0,0.26807
,,,20:26.0,0.26909
,,,20:27.0,0.26919
,,,20:28.0,0.26973
,,,20:29.0,0.26926
,,,20:30.0,0.26878
,,,20:31.0,0.26887
,,,20:32.0,0.26855
,,,20:33.0,0.26818
,,,20:34.0,0.26773
,,,20:35.0,0.26798
,,,20:36.0,0.26797
,,,20:37.0,0.26757
,,,20:38.0,0.26794
,,,20:39.0,0.2678
,,,20:40.0,0.26783
,,,20:41.0,0.26774
,,,20:42.0,0.26771
,,,20:43.0,0.26799
,,,20:44.0,0.26817
,,,20:45.0,0.26837
,,,20:46.0,0.26835
,,,20:47.0,0.26803
,,,20:48.0,0.268
,,,20:49.0,0.26789
,,,20:50.0,0.26813
,,,20:51.0,0.26848
,,,20:52.0,0.26826
,,,20:53.0,0.2687
,,,20:54.0,0.26831
,,,20:55.0,0.26819
,,,20:56.0,0.26827
,,,20:57.0,0.26832
,,,20:58.0,0.26844
,,,20:59.0,0.26844
,,,21:00.0,0.26905
,,,21:01.0,0.26959
,,,21:02.0,0.26928
,,,21:03.0,0.26958
,,,21:04.0,0.2693
,,,21:05.0,0.26898
,,,21:06.0,0.26944
,,,21:07.0,0.26956
,,,21:08.0,0.26979
,,,21:09.0,0.26948
,,,21:10.0,0.27008
,,,21:11.0,0.27016
,,,21:12.0,0.26965
,,,21:13.0,0.26974
,,,21:14.0,0.26971
,,,21:15.0,0.26977
,,,21:16.0,0.26994
,,,21:17.0,0.2698
,,,21:18.0,0.26982
,,,21:19.0,0.26961
,,,21:20.0,0.26973
,,,21:21.0,0.26964
,,,21:22.0,0.26956
,,,21:23.0,0.26982
,,,21:24.0,0.26997
,,,21:25.0,0.26978
,,,21:26.0,0.27
,,,21:27.0,0.2702
,,,21:28.0,0.27038
,,,21:29.0,0.27155
,,,21:30.0,0.27133
,,,21:31.0,0.27175
,,,21:32.0,0.27185
,,,21:33.0,0.27176
,,,21:34.0,0.27186
,,,21:35.0,0.27134
,,,21:36.0,0.27177
,,,21:37.0,0.27172
,,,21:38.0,0.2718
,,,21:39.0,0.27141
,,,21:40.0,0.2715
,,,21:41.0,0.27177
,,,21:42.0,0.27235
,,,21:43.0,0.27202
,,,21:44.0,0.27182
,,,21:45.0,0.27247
,,,21:46.0,0.27245
,,,21:47.0,0.27236
,,,21:48.0,0.27246
,,,21:49.0,0.2721
,,,21:50.0,0.27211
,,,21:51.0,0.27178
,,,21:52.0,0.27199
,,,21:53.0,0.27239
,,,21:54.0,0.27203
,,,21:55.0,0.27179
,,,21:56.0,0.27162
,,,21:57.0,0.27161
,,,21:58.0,0.27169
,,,21:59.0,0.27191
,,,22:00.0,0.27138
,,,22:01.0,0.27184
,,,22:02.0,0.27133
,,,22:03.0,0.27066
,,,22:04.0,0.27078
,,,22:05.0,0.2706
,,,22:06.0,0.2704
,,,22:07.0,0.27057
,,,22:08.0,0.27087
,,,22:09.0,0.27097
,,,22:10.0,0.27107
,,,22:11.0,0.27143
,,,22:12.0,0.27194
,,,22:13.0,0.27233
,,,22:14.0,0.27267
,,,22:15.0,0.27272
,,,22:16.0,0.27274
,,,22:17.0,0.27255
,,,22:18.0,0.27251
,,,22:19.0,0.27282
,,,22:20.0,0.27287
,,,22:21.0,0.27278
,,,22:22.0,0.27291
,,,22:23.0,0.27266
,,,22:24.0,0.27259
,,,22:25.0,0.27278
,,,22:26.0,0.27313
,,,22:27.0,0.27334
,,,22:28.0,0.27379
,,,22:29.0,0.27372
,,,22:30.0,0.27392
,,,22:31.0,0.27372
,,,22:32.0,0.27381
,,,22:33.0,0.27395
,,,22:34.0,0.27383
,,,22:35.0,0.27425
,,,22:36.0,0.27419
,,,22:37.0,0.27452
,,,22:38.0,0.27407
,,,22:39.0,0.27426
,,,22:40.0,0.2739
,,,22:41.0,0.27423
,,,22:42.0,0.27436
,,,22:43.0,0.27426
,,,22:44.0,0.27412
,,,22:45.0,0.27382
,,,22:46.0,0.27389
,,,22:47.0,0.27356
,,,22:48.0,0.27369
,,,22:49.0,0.27361
,,,22:50.0,0.27305
,,,22:51.0,0.27332
,,,22:52.0,0.27337
,,,22:53.0,0.27317
,,,22:54.0,0.27296
,,,22:55.0,0.27297
,,,22:56.0,0.27272
,,,22:57.0,0.27259
,,,22:58.0,0.27282
,,,22:59.0,0.27276
,,,23:00.0,0.27254
,,,23:01.0,0.27212
,,,23:02.0,0.27216
,,,23:03.0,0.27215
,,,23:04.0,0.27239
,,,23:05.0,0.27237
,,,23:06.0,0.27216
,,,23:07.0,0.27188
,,,23:08.0,0.27213
,,,23:09.0,0.27191
,,,23:10.0,0.27146
,,,23:11.0,0.27151
,,,23:12.0,0.27113
,,,23:13.0,0.27102
,,,23:14.0,0.27127
,,,23:15.0,0.27156
,,,23:16.0,0.27175
,,,23:17.0,0.27252
,,,23:18.0,0.2724
,,,23:19.0,0.27257
,,,23:20.0,0.27231
,,,23:21.0,0.27247
,,,23:22.0,0.27239
,,,23:23.0,0.27204
,,,23:24.0,0.27221
,,,23:25.0,0.27253
,,,23:26.0,0.27289
,,,23:27.0,0.2732
,,,23:28.0,0.27322
,,,23:29.0,0.27402
,,,23:30.0,0.27449
,,,23:31.0,0.27481
,,,23:32.0,0.27489
,,,23:33.0,0.27491
,,,23:34.0,0.27515
,,,23:35.0,0.27485
,,,23:36.0,0.27479
,,,23:37.0,0.27426
,,,23:38.0,0.27418
,,,23:39.0,0.27452
,,,23:40.0,0.27377
,,,23:41.0,0.27321
,,,23:42.0,0.27341
,,,23:43.0,0.27328
